order_id,order_date,customer_id,customer_segment,country,product_id,category,sub_category,unit_price,quantity,discount,shipping_cost,payment_method,channel,returned,days_to_ship,order_status,revenue
O0018243,2023-10-25 16:10:00,C001830,High-Value,IN,P001331,Beauty,Fragrance,1371.71,3,0.1,31.12,BNPL,Social,Y,0,Completed,3703.62
O0018244,2023-08-17 19:54:00,C003129,Price-Sensitive,DE,P000035,Fashion,Women,422.22,1,0.05,24.8,Card,Organic,N,0,Completed,401.11
O0018245,2024-03-05 11:46:00,C002643,Seasonal,IN,P001024,Electronics,Laptops,867.7,1,0,24.32,Card,Organic,N,0,Completed,867.7
O0018246,2023-01-10 00:52:00,C003577,Frequent,DE,P001001,Sports,Cycling,1375.92,1,0.05,1.27,PayPal,Social,N,0,Completed,1307.12
O0018247,2023-05-17 22:56:00,C004200,Price-Sensitive,FR,P000304,Electronics,Laptops,1242.66,3,0.05,24.89,Wire,Organic,N,3,Completed,3541.58
O0018248,2024-02-16 10:05:00,C001195,Price-Sensitive,UK,P000663,Toys,STEM,862.13,1,0.05,12.54,Card,Email,Y,0,Completed,819.02
O0018249,2023-09-22 18:36:00,C000323,Seasonal,US,P000149,Books,Fiction,180.74,2,0.1,10.41,BNPL,Organic,N,2,Completed,325.33
O0018250,2023-02-03 23:12:00,C005503,Frequent,FR,P000034,Sports,Cycling,417.55,4,0.2,33.37,PayPal,Direct,N,6,Completed,1336.16
O0018251,2023-09-02 00:44:00,C003330,Frequent,US,P002357,Fashion,Women,87.56,2,0.2,8.51,Card,Organic,N,7,Completed,140.1
O0018252,2023-09-11 09:41:00,C000015,Price-Sensitive,US,P002794,Fashion,Accessories,351.68,3,0,27.77,Card,Organic,N,1,Completed,1055.04
O0018253,2024-08-15 10:39:00,C002283,Frequent,DE,P001436,Beauty,Fragrance,742.2,2,0.2,1.93,Card,Organic,N,3,Completed,1187.52
O0018254,2024-05-13 21:09:00,C001526,At-Risk,UK,P000988,Beauty,Skincare,1458.82,2,0.1,16.95,Card,Social,N,5,Completed,2625.88
O0018255,2024-08-25 03:19:00,C001074,Price-Sensitive,AU,P000763,Fashion,Accessories,711.29,4,0.1,0.69,Card,Paid Ads,N,0,Cancelled,2560.64
O0018256,2024-01-16 21:42:00,C005588,At-Risk,US,P001562,Automotive,Accessories,659.53,1,0,34.57,Card,Direct,N,6,Completed,659.53
O0018257,2024-09-19 04:57:00,C005496,High-Value,IN,P002960,Fashion,Kids,201.19,2,0,7.75,Card,Affiliate,N,4,Completed,402.38
O0018258,2023-08-18 03:00:00,C003176,High-Value,IN,P002830,Home & Garden,Garden,1199.7,4,0,21.48,Card,Organic,N,2,Completed,4798.8
O0018259,2023-06-21 04:17:00,C000640,Seasonal,UK,P001876,Fashion,Accessories,651.02,1,0.15,26.15,Card,Organic,N,2,Completed,553.37
O0018260,2023-08-16 19:21:00,C001715,Frequent,US,P002983,Beauty,Fragrance,1047.34,1,0.1,30.01,Card,Organic,N,3,Completed,942.61
O0018261,2023-10-30 01:54:00,C000129,Price-Sensitive,DE,P002300,Beauty,Makeup,1069.75,1,0.15,22.22,Card,Paid Ads,N,1,Completed,909.29
O0018262,2024-09-12 11:24:00,C002767,Seasonal,US,P001506,Toys,Puzzles,1423.78,3,0.05,23.78,Card,Paid Ads,N,4,Completed,4057.77
O0018263,2024-04-11 21:52:00,C003228,New,DE,P002219,Sports,Team Sports,874.3,2,0.1,15.71,Card,Social,N,6,Completed,1573.74
O0018264,2024-08-26 15:13:00,C001966,Price-Sensitive,UK,P001515,Fashion,Men,778.0,1,0,28.75,PayPal,Email,Y,7,Completed,778.0
O0018265,2024-12-21 16:44:00,C003081,New,CA,P002888,Automotive,Electronics,690.04,1,0.05,10.3,BNPL,Email,N,5,Completed,655.54
O0018266,2024-09-10 00:23:00,C003418,New,UK,P000507,Sports,Outdoor,1140.6,1,0,31.31,Card,Social,N,6,Completed,1140.6
O0018267,2023-09-01 06:43:00,C000340,New,IN,P001355,Fashion,Accessories,70.85,5,0.05,10.19,Wire,Affiliate,N,3,Completed,336.54
O0018268,2024-08-23 21:09:00,C002089,Frequent,UK,P000785,Electronics,Laptops,1004.23,2,0,0.86,Card,Affiliate,N,0,Completed,2008.46
O0018269,2024-08-03 09:19:00,C004604,At-Risk,DE,P001394,Fashion,Men,1361.79,1,0.2,29.56,BNPL,Organic,N,5,Completed,1089.43
O0018270,2023-11-07 12:11:00,C001267,New,US,P001244,Electronics,Phones,301.67,5,0.05,17.32,Card,Social,N,4,Completed,1432.93
O0018271,2023-05-09 17:01:00,C001644,High-Value,CA,P001874,Books,Fiction,1155.75,1,0.05,3.84,Card,Organic,Y,2,Completed,1097.96
O0018272,2023-05-06 21:59:00,C002808,Price-Sensitive,FR,P000570,Fashion,Kids,44.78,1,0.15,32.04,Card,Paid Ads,N,3,Completed,38.06
O0018273,2023-06-24 17:48:00,C000475,New,IN,P000163,Books,Children,1397.91,1,0.15,24.42,Card,Social,N,4,Completed,1188.22
O0018274,2023-09-11 13:42:00,C003833,Frequent,CA,P000112,Fashion,Kids,222.39,1,0,25.96,Card,Organic,N,7,Completed,222.39
O0018275,2024-07-01 18:53:00,C001301,Price-Sensitive,UK,P000415,Sports,Cycling,164.95,1,0.05,10.86,PayPal,Social,N,5,Completed,156.7
O0018276,2023-09-26 08:11:00,C000281,Price-Sensitive,AU,P002694,Toys,Dolls,826.56,1,0,19.11,Card,Organic,N,0,Completed,826.56
O0018277,2023-08-16 15:47:00,C004531,New,UK,P002776,Toys,STEM,197.44,1,0,25.77,Card,Organic,N,0,Completed,197.44
O0018278,2024-08-19 13:03:00,C004069,At-Risk,UK,P000330,Automotive,Care,845.91,1,0.1,8.76,Wire,Organic,N,0,Completed,761.32
O0018279,2023-12-09 00:42:00,C001698,Price-Sensitive,UK,P002263,Sports,Team Sports,642.69,2,0.15,24.91,PayPal,Social,N,5,Completed,1092.57
O0018280,2024-03-20 01:18:00,C002147,Seasonal,CA,P002365,Electronics,Accessories,950.13,1,0,16.95,Card,Direct,N,1,Completed,950.13
O0018281,2023-10-16 12:15:00,C002630,Frequent,UK,P002452,Toys,Action Figures,353.78,2,0.1,10.21,Card,Paid Ads,N,4,Completed,636.8
O0018282,2024-02-29 19:25:00,C005233,Price-Sensitive,DE,P002293,Books,Fiction,1492.13,1,0,11.28,Card,Organic,N,7,Completed,1492.13
O0018283,2024-04-09 07:12:00,C003676,Price-Sensitive,UK,P001213,Sports,Team Sports,791.0,3,0,28.5,Card,Organic,N,2,Completed,2373.0
O0018284,2024-09-03 10:26:00,C000409,Frequent,FR,P000569,Electronics,Laptops,1391.17,1,0,5.21,BNPL,Paid Ads,N,5,Completed,1391.17
O0018285,2023-03-10 03:50:00,C004443,High-Value,CA,P000340,Home & Garden,Kitchen,1385.01,1,0,26.93,PayPal,Organic,N,6,Completed,1385.01
O0018286,2024-06-17 11:41:00,C001941,High-Value,UK,P000609,Sports,Outdoor,43.57,1,0,12.94,PayPal,Paid Ads,N,6,Completed,43.57
O0018287,2023-05-04 05:40:00,C002339,High-Value,US,P000021,Automotive,Tools,720.28,2,0,31.66,PayPal,Organic,N,7,Completed,1440.56
O0018288,2024-05-17 13:57:00,C001195,New,UK,P001246,Beauty,Hair,666.56,1,0,1.9,PayPal,Organic,N,7,Completed,666.56
O0018289,2024-03-25 13:29:00,C002335,High-Value,US,P001407,Toys,Puzzles,282.02,3,0,13.18,BNPL,Direct,N,1,Completed,846.06
O0018290,2023-03-12 20:15:00,C002369,At-Risk,CA,P000124,Automotive,Electronics,363.17,1,0.05,23.99,Card,Paid Ads,N,6,Cancelled,345.01
O0018291,2024-11-04 21:52:00,C004618,At-Risk,AU,P002223,Fashion,Accessories,13.85,1,0.2,21.78,Card,Social,N,4,Completed,11.08
O0018292,2023-03-24 17:55:00,C005237,High-Value,US,P001338,Home & Garden,Garden,917.29,1,0.05,32.66,Card,Paid Ads,N,0,Completed,871.43
O0018293,2023-06-29 15:52:00,C001874,New,US,P001725,Home & Garden,Garden,1009.51,1,0,0.02,BNPL,Paid Ads,N,6,Completed,1009.51
O0018294,2024-06-28 03:09:00,C001880,Seasonal,FR,P001138,Home & Garden,Decor,1276.22,1,0.1,27.2,Card,Direct,N,7,Completed,1148.6
O0018295,2024-06-25 01:00:00,C003265,Frequent,IN,P002431,Beauty,Skincare,528.74,1,0.1,19.35,Card,Paid Ads,Y,7,Completed,475.87
O0018296,2023-10-19 10:29:00,C004085,High-Value,CA,P000230,Electronics,Laptops,831.53,1,0.15,22.29,Card,Affiliate,N,0,Completed,706.8
O0018297,2023-09-14 03:16:00,C003018,High-Value,UK,P000010,Automotive,Care,1108.03,3,0,13.94,PayPal,Social,N,3,Completed,3324.09
O0018298,2024-12-03 15:25:00,C003326,High-Value,CA,P001038,Toys,Action Figures,1079.96,1,0,18.68,Card,Organic,N,1,Completed,1079.96
O0018299,2023-06-09 13:09:00,C001638,Price-Sensitive,CA,P002270,Fashion,Men,1273.41,1,0.15,17.44,Card,Organic,N,1,Completed,1082.4
O0018300,2023-11-09 23:47:00,C001532,Price-Sensitive,DE,P000158,Home & Garden,Kitchen,312.13,2,0.05,29.98,Card,Direct,N,2,Completed,593.05
O0018301,2023-08-22 12:01:00,C004818,Frequent,CA,P001436,Automotive,Care,536.21,2,0.05,25.87,Card,Organic,N,7,Completed,1018.8
O0018302,2024-01-06 01:51:00,C001014,Frequent,CA,P000627,Automotive,Tools,1224.3,2,0,18.02,Card,Organic,N,4,Completed,2448.6
O0018303,2024-11-14 10:05:00,C000270,New,CA,P000144,Automotive,Electronics,1104.26,2,0.05,18.43,Card,Affiliate,N,0,Completed,2098.09
O0018304,2023-08-30 06:24:00,C000502,High-Value,CA,P002177,Books,Non-Fiction,574.06,1,0.2,19.34,Wire,Paid Ads,N,3,Completed,459.25
O0018305,2024-09-29 04:09:00,C003953,Frequent,DE,P002035,Automotive,Electronics,252.55,1,0.1,33.93,PayPal,Social,N,5,Completed,227.3
O0018306,2024-08-12 17:30:00,C005871,At-Risk,CA,P001130,Toys,Dolls,938.46,1,0.15,1.3,Card,Paid Ads,N,4,Completed,797.69
O0018307,2023-02-03 18:52:00,C001977,High-Value,IN,P001595,Sports,Outdoor,62.85,1,0,1.93,Card,Organic,N,7,Completed,62.85
O0018308,2024-12-17 16:43:00,C005615,New,FR,P002270,Beauty,Skincare,491.49,1,0.15,10.66,Card,Organic,N,4,Completed,417.77
O0018309,2024-05-08 12:59:00,C000852,Frequent,UK,P000607,Fashion,Accessories,721.92,1,0,7.2,PayPal,Paid Ads,N,0,Completed,721.92
O0018310,2023-08-18 19:08:00,C004876,At-Risk,US,P002875,Home & Garden,Garden,1108.49,1,0.05,18.49,Card,Paid Ads,N,7,Completed,1053.07
O0018311,2023-06-03 20:10:00,C001598,High-Value,AU,P002996,Home & Garden,Decor,58.38,1,0.05,7.21,Card,Organic,N,7,Completed,55.46
O0018312,2024-04-30 11:08:00,C004232,Seasonal,CA,P002596,Automotive,Accessories,1119.68,1,0.2,4.94,Card,Direct,N,5,Completed,895.74
O0018313,2023-08-08 19:11:00,C001649,Frequent,FR,P000343,Sports,Outdoor,773.0,5,0,18.26,Card,Paid Ads,N,1,Completed,3865.0
O0018314,2023-09-02 11:28:00,C000791,Price-Sensitive,IN,P001615,Home & Garden,Kitchen,481.43,1,0.1,26.28,Card,Paid Ads,N,7,Completed,433.29
O0018315,2024-07-19 17:19:00,C003948,Frequent,FR,P002134,Beauty,Makeup,953.07,1,0,18.96,PayPal,Social,N,1,Completed,953.07
O0018316,2023-06-08 05:20:00,C005917,Price-Sensitive,UK,P000413,Home & Garden,Furniture,299.96,1,0.15,20.94,Wire,Paid Ads,N,2,Completed,254.97
O0018317,2023-12-29 18:50:00,C004825,Frequent,FR,P000945,Toys,Dolls,1478.24,1,0,30.45,PayPal,Direct,N,5,Completed,1478.24
O0018318,2023-12-25 12:57:00,C004666,Price-Sensitive,CA,P002114,Books,Non-Fiction,978.66,3,0.15,10.72,BNPL,Email,N,6,Completed,2495.58
O0018319,2024-08-12 01:42:00,C003811,High-Value,FR,P000298,Fashion,Women,72.73,1,0,5.44,Card,Social,N,3,Completed,72.73
O0018320,2024-06-23 02:20:00,C004082,Seasonal,IN,P001506,Books,Fiction,1140.61,3,0.05,29.03,Card,Organic,N,4,Completed,3250.74
O0018321,2024-04-09 03:50:00,C002674,Price-Sensitive,IN,P001989,Fashion,Kids,1044.51,1,0,10.86,Card,Organic,N,6,Completed,1044.51
O0018322,2024-09-07 15:54:00,C003434,Price-Sensitive,DE,P002413,Home & Garden,Kitchen,971.88,1,0,13.58,Card,Organic,N,6,Returned,971.88
O0018323,2023-12-22 16:53:00,C000922,High-Value,IN,P001852,Electronics,Laptops,1246.55,1,0,27.98,Card,Email,N,5,Completed,1246.55
O0018324,2023-04-11 13:36:00,C001824,High-Value,UK,P001045,Home & Garden,Garden,560.91,3,0.15,18.26,Card,Organic,N,3,Cancelled,1430.32
O0018325,2024-03-23 14:27:00,C005188,Seasonal,AU,P000972,Toys,Puzzles,485.87,1,0.05,13.9,Wire,Paid Ads,N,7,Completed,461.58
O0018326,2024-10-15 22:51:00,C001664,Price-Sensitive,AU,P000633,Electronics,Laptops,412.45,2,0,26.14,Card,Organic,Y,2,Completed,824.9
O0018327,2023-03-31 02:57:00,C001835,Frequent,IN,P000978,Home & Garden,Garden,470.63,2,0.2,11.38,Card,Organic,N,4,Completed,753.01
O0018328,2024-12-22 04:05:00,C001395,Price-Sensitive,AU,P000278,Fashion,Men,1353.65,3,0.15,14.53,Card,Paid Ads,N,4,Completed,3451.81
O0018329,2023-08-29 23:23:00,C000029,Price-Sensitive,UK,P002063,Books,Children,225.69,4,0.1,1.61,Card,Social,N,4,Completed,812.48
O0018330,2023-11-22 08:16:00,C000096,Seasonal,US,P000968,Home & Garden,Furniture,1415.44,1,0.1,24.34,Card,Email,N,5,Completed,1273.9
O0018331,2023-07-10 09:16:00,C005908,Frequent,AU,P001512,Automotive,Accessories,1393.77,1,0,4.18,Card,Email,N,4,Completed,1393.77
O0018332,2024-08-31 17:34:00,C004019,Seasonal,UK,P002091,Electronics,Laptops,545.51,1,0.15,20.7,PayPal,Paid Ads,N,0,Completed,463.68
O0018333,2024-09-24 06:09:00,C003809,At-Risk,FR,P002553,Electronics,Accessories,648.73,1,0.05,19.33,Card,Social,N,2,Completed,616.29
O0018334,2023-08-16 15:43:00,C003180,Seasonal,US,P001886,Home & Garden,Decor,86.25,2,0.05,12.24,BNPL,Paid Ads,N,1,Completed,163.88
O0018335,2024-05-22 14:04:00,C004200,At-Risk,US,P000164,Fashion,Kids,1258.76,2,0,2.31,Card,Organic,N,3,Completed,2517.52
O0018336,2023-07-11 14:13:00,C004483,Price-Sensitive,AU,P002086,Books,Academic,966.29,3,0,8.12,PayPal,Paid Ads,N,2,Completed,2898.87
O0018337,2023-06-19 01:21:00,C002244,Frequent,DE,P000146,Automotive,Care,532.25,2,0.15,13.77,BNPL,Organic,N,7,Completed,904.82
O0018338,2023-09-05 20:26:00,C004628,Price-Sensitive,CA,P000806,Books,Children,188.02,1,0,31.83,Card,Direct,N,1,Completed,188.02
O0018339,2024-07-11 01:59:00,C005172,Price-Sensitive,US,P000605,Books,Children,1368.63,3,0.15,5.71,Card,Organic,N,7,Completed,3490.01
O0018340,2024-03-29 00:01:00,C003448,New,AU,P001536,Fashion,Men,502.62,1,0,18.58,Card,Email,N,0,Completed,502.62
O0018341,2023-11-02 12:05:00,C001001,Frequent,FR,P001137,Toys,Puzzles,1090.29,1,0.1,26.27,Card,Organic,N,3,Returned,981.26
O0018342,2023-12-19 06:09:00,C002127,Seasonal,IN,P001870,Books,Academic,1368.42,2,0,1.34,Card,Organic,N,2,Returned,2736.84
O0018343,2023-09-05 01:36:00,C003740,New,CA,P002264,Automotive,Accessories,279.37,1,0,11.4,PayPal,Direct,N,4,Completed,279.37
O0018344,2024-06-24 10:22:00,C002940,Seasonal,DE,P002239,Home & Garden,Kitchen,645.21,3,0.05,0.37,Card,Affiliate,N,7,Completed,1838.85
O0018345,2023-06-30 09:43:00,C001637,New,DE,P002203,Toys,Dolls,552.74,1,0,18.2,Card,Paid Ads,N,0,Completed,552.74
O0018346,2023-02-10 15:30:00,C004272,New,AU,P000651,Beauty,Skincare,1124.04,1,0,14.0,Wire,Paid Ads,N,2,Completed,1124.04
O0018347,2024-11-09 12:03:00,C001854,Price-Sensitive,DE,P000261,Electronics,Phones,1150.64,1,0,11.81,Card,Organic,N,4,Returned,1150.64
O0018348,2023-04-15 00:38:00,C001574,At-Risk,FR,P001340,Automotive,Care,80.73,1,0,7.01,Wire,Email,N,4,Returned,80.73
O0018349,2024-04-03 21:23:00,C003026,At-Risk,DE,P000839,Fashion,Women,281.59,1,0,14.55,Card,Social,N,1,Completed,281.59
O0018350,2024-08-27 06:09:00,C005455,Seasonal,FR,P001322,Beauty,Makeup,520.43,1,0.05,10.84,Card,Organic,Y,0,Completed,494.41
O0018351,2023-06-06 15:57:00,C001641,Seasonal,IN,P001474,Toys,STEM,457.71,1,0.2,25.91,Card,Direct,N,4,Completed,366.17
O0018352,2023-08-23 11:14:00,C005812,Seasonal,FR,P001927,Sports,Outdoor,1165.81,1,0.15,18.74,Card,Social,N,6,Completed,990.94
O0018353,2023-08-12 21:32:00,C000538,Frequent,DE,P001221,Fashion,Kids,550.32,2,0.15,30.23,Card,Social,N,7,Completed,935.54
O0018354,2023-08-12 14:30:00,C002820,Frequent,DE,P000304,Automotive,Care,1409.36,1,0,28.92,Card,Organic,N,5,Completed,1409.36
O0018355,2023-05-12 11:46:00,C005614,Price-Sensitive,IN,P000078,Electronics,Phones,252.56,4,0.05,10.52,Card,Organic,N,1,Completed,959.73
O0018356,2024-07-31 11:41:00,C000481,Seasonal,FR,P002958,Fashion,Men,1004.79,1,0,17.02,Card,Direct,N,4,Completed,1004.79
O0018357,2024-11-06 12:21:00,C005250,High-Value,FR,P001421,Sports,Outdoor,1025.49,2,0.05,24.13,Card,Organic,Y,4,Cancelled,1948.43
O0018358,2023-07-13 19:52:00,C003990,Price-Sensitive,IN,P002815,Toys,Puzzles,1287.44,1,0.15,3.14,Card,Direct,N,5,Completed,1094.32
O0018359,2024-10-19 08:52:00,C000109,Seasonal,IN,P001677,Beauty,Hair,423.62,1,0,18.48,PayPal,Email,N,1,Completed,423.62
O0018360,2023-05-31 03:14:00,C001842,Seasonal,FR,P002851,Toys,Action Figures,1486.68,1,0.15,34.16,PayPal,Organic,N,3,Completed,1263.68
O0018361,2023-06-18 13:16:00,C003269,Price-Sensitive,US,P000653,Automotive,Electronics,324.05,3,0.2,22.42,PayPal,Social,N,1,Completed,777.72
O0018362,2024-12-16 18:48:00,C005528,High-Value,DE,P000665,Automotive,Accessories,53.08,1,0,24.18,Card,Paid Ads,N,4,Completed,53.08
O0018363,2023-08-22 03:07:00,C002375,At-Risk,UK,P000738,Sports,Team Sports,1468.44,1,0,18.44,PayPal,Social,N,2,Cancelled,1468.44
O0018364,2023-02-26 11:45:00,C001399,High-Value,DE,P000439,Home & Garden,Decor,61.33,3,0,3.35,Card,Organic,N,1,Completed,183.99
O0018365,2023-09-02 03:36:00,C005404,Price-Sensitive,US,P002559,Electronics,Audio,706.66,3,0,3.73,Card,Paid Ads,N,1,Completed,2119.98
O0018366,2024-10-27 12:14:00,C004963,Seasonal,FR,P001597,Beauty,Fragrance,1389.04,1,0.05,27.92,Card,Organic,N,0,Completed,1319.59
O0018367,2024-05-26 02:26:00,C001932,Frequent,IN,P002329,Automotive,Accessories,1073.58,1,0,32.6,Card,Email,N,0,Completed,1073.58
O0018368,2024-03-27 16:28:00,C000780,Price-Sensitive,AU,P000224,Beauty,Makeup,916.52,2,0.15,2.8,PayPal,Organic,N,1,Completed,1558.08
O0018369,2024-02-09 19:00:00,C004252,High-Value,UK,P001674,Toys,Dolls,185.61,1,0.15,30.46,PayPal,Email,N,5,Completed,157.77
O0018370,2024-02-26 22:20:00,C002084,At-Risk,UK,P002766,Beauty,Makeup,1214.83,1,0.2,21.39,Card,Direct,N,2,Completed,971.86
O0018371,2023-03-24 18:57:00,C001565,New,FR,P001591,Books,Children,508.32,1,0.2,10.6,PayPal,Organic,N,5,Completed,406.66
O0018372,2023-03-04 23:32:00,C001987,Frequent,US,P002537,Home & Garden,Decor,525.56,1,0.1,20.78,Card,Organic,N,7,Completed,473.0
O0018373,2024-08-18 18:38:00,C005666,High-Value,FR,P001486,Electronics,Laptops,204.55,1,0.05,10.13,Card,Organic,N,7,Completed,194.32
O0018374,2024-02-26 08:59:00,C003008,Seasonal,US,P002081,Beauty,Fragrance,922.57,1,0.15,31.06,Card,Affiliate,N,3,Completed,784.18
O0018375,2024-05-06 07:17:00,C004646,High-Value,CA,P000554,Books,Children,807.67,1,0,31.84,Card,Organic,N,1,Completed,807.67
O0018376,2024-09-06 21:01:00,C001850,Frequent,DE,P001874,Automotive,Electronics,472.65,1,0.2,16.2,Card,Direct,N,6,Completed,378.12
O0018377,2024-01-24 18:49:00,C002342,New,DE,P000400,Books,Non-Fiction,862.93,1,0,29.12,Card,Paid Ads,N,5,Completed,862.93
O0018378,2023-08-18 01:32:00,C004272,Frequent,DE,P000679,Sports,Fitness,1383.06,1,0.2,32.53,Card,Organic,N,6,Completed,1106.45
O0018379,2023-04-01 12:38:00,C001459,New,AU,P001689,Fashion,Accessories,452.36,1,0.1,30.13,Card,Social,N,5,Completed,407.12
O0018380,2023-01-25 16:36:00,C002766,High-Value,FR,P001184,Beauty,Hair,1114.44,2,0,25.99,Card,Organic,N,1,Completed,2228.88
O0018381,2023-03-14 06:39:00,C002288,Seasonal,UK,P002674,Fashion,Accessories,1360.55,1,0.05,23.5,Card,Organic,N,6,Cancelled,1292.52
O0018382,2023-07-12 23:53:00,C005694,At-Risk,IN,P002145,Automotive,Care,99.64,2,0.1,9.57,Card,Social,Y,3,Completed,179.35
O0018383,2023-05-21 19:24:00,C000032,Frequent,AU,P001586,Electronics,Phones,709.9,2,0.1,27.98,Card,Paid Ads,N,7,Completed,1277.82
O0018384,2024-01-09 07:11:00,C000327,Price-Sensitive,CA,P000130,Home & Garden,Furniture,545.87,1,0.15,13.14,Card,Direct,N,2,Completed,463.99
O0018385,2023-01-14 21:08:00,C005423,At-Risk,IN,P000536,Toys,Puzzles,1400.13,3,0.1,31.59,Card,Social,N,6,Returned,3780.35
O0018386,2023-09-13 18:02:00,C001932,Seasonal,FR,P002850,Electronics,Laptops,1332.24,3,0.2,23.18,Card,Organic,N,6,Completed,3197.38
O0018387,2023-07-23 19:55:00,C001556,Price-Sensitive,UK,P002626,Books,Non-Fiction,124.18,1,0.05,11.76,PayPal,Paid Ads,N,2,Completed,117.97
O0018388,2023-08-17 01:08:00,C004172,Seasonal,UK,P001399,Fashion,Men,269.18,1,0,30.99,PayPal,Social,N,1,Completed,269.18
O0018389,2023-11-09 04:58:00,C004503,High-Value,CA,P001151,Books,Non-Fiction,664.66,3,0.2,29.77,PayPal,Organic,N,6,Completed,1595.18
O0018390,2023-08-08 08:08:00,C002986,Price-Sensitive,UK,P001376,Beauty,Skincare,1196.92,1,0.2,25.88,Card,Organic,N,4,Completed,957.54
O0018391,2024-07-11 16:58:00,C004937,Price-Sensitive,AU,P002212,Sports,Team Sports,972.48,1,0.05,3.3,PayPal,Direct,N,5,Completed,923.86
O0018392,2023-07-31 10:26:00,C002836,Price-Sensitive,FR,P002159,Toys,Puzzles,211.25,2,0.1,27.5,BNPL,Organic,N,2,Returned,380.25
O0018393,2024-08-03 19:37:00,C000147,High-Value,US,P002039,Home & Garden,Garden,692.41,1,0,20.86,PayPal,Organic,N,1,Completed,692.41
O0018394,2023-03-29 08:57:00,C004992,Price-Sensitive,AU,P001460,Books,Non-Fiction,681.4,1,0,26.2,BNPL,Organic,N,3,Completed,681.4
O0018395,2024-03-21 06:57:00,C000006,Seasonal,CA,P001346,Toys,Dolls,742.35,1,0,0.97,PayPal,Social,N,5,Completed,742.35
O0018396,2024-09-07 01:21:00,C000904,Frequent,IN,P000772,Books,Children,333.22,4,0.2,8.59,Card,Social,N,7,Completed,1066.3
O0018397,2024-05-03 07:56:00,C000558,High-Value,CA,P002923,Automotive,Tools,1285.58,1,0,26.86,BNPL,Paid Ads,N,7,Completed,1285.58
O0018398,2023-03-09 17:01:00,C002810,At-Risk,FR,P001830,Books,Non-Fiction,203.61,3,0.15,24.57,BNPL,Paid Ads,N,5,Completed,519.21
O0018399,2023-01-29 06:40:00,C003300,Frequent,US,P000625,Fashion,Kids,183.88,1,0.15,33.7,Card,Organic,N,1,Completed,156.3
O0018400,2023-06-29 07:04:00,C004808,Price-Sensitive,CA,P000002,Electronics,Audio,1080.63,1,0.05,26.19,Card,Email,N,2,Completed,1026.6
O0018401,2023-01-24 12:02:00,C005879,At-Risk,CA,P002755,Electronics,Audio,795.97,1,0.2,34.78,Card,Social,N,0,Completed,636.78
O0018402,2023-12-02 17:33:00,C002612,Price-Sensitive,AU,P001375,Sports,Fitness,839.92,3,0.2,19.59,Card,Organic,N,1,Completed,2015.81
O0018403,2024-05-25 15:15:00,C002653,Seasonal,AU,P002627,Electronics,Audio,52.19,1,0.2,11.59,Card,Organic,N,0,Completed,41.75
O0018404,2024-03-04 18:22:00,C001013,Price-Sensitive,UK,P002697,Toys,Action Figures,1222.59,1,0.05,24.57,PayPal,Organic,N,6,Completed,1161.46
O0018405,2024-08-11 16:49:00,C005968,Price-Sensitive,AU,P002833,Home & Garden,Decor,411.94,5,0,5.56,BNPL,Paid Ads,N,3,Completed,2059.7
O0018406,2024-10-08 12:35:00,C001580,High-Value,US,P000325,Beauty,Skincare,896.76,2,0.2,30.0,Card,Paid Ads,N,6,Completed,1434.82
O0018407,2023-07-16 23:21:00,C003435,Frequent,CA,P000750,Fashion,Women,18.33,4,0.2,19.51,Card,Email,N,0,Completed,58.66
O0018408,2023-04-12 05:43:00,C005878,High-Value,FR,P002817,Automotive,Tools,535.02,1,0.05,1.08,PayPal,Email,N,0,Completed,508.27
O0018409,2024-09-15 11:59:00,C000318,Price-Sensitive,AU,P002070,Automotive,Accessories,1258.09,1,0.1,8.51,Card,Organic,N,4,Completed,1132.28
O0018410,2024-08-14 19:10:00,C004323,Seasonal,FR,P000189,Electronics,Phones,141.35,1,0.05,17.89,Card,Social,Y,0,Cancelled,134.28
O0018411,2024-11-23 17:29:00,C004267,Frequent,AU,P002108,Beauty,Hair,307.32,1,0,30.87,Wire,Organic,N,6,Completed,307.32
O0018412,2023-04-06 05:41:00,C001038,Seasonal,DE,P002783,Automotive,Accessories,1414.9,2,0,17.66,BNPL,Email,N,7,Completed,2829.8
O0018413,2024-11-23 11:29:00,C002115,Seasonal,IN,P001632,Automotive,Tools,121.46,2,0.05,30.02,Card,Organic,N,7,Completed,230.77
